no,gender,age,height,weight,bmi,griffith,sensitivity,environment,thermal sensation,thermal comfort,thermal preference,room,seat,season,date,time,ta,hr
3,0,26,167,52,0,1.7,2,1,0,1,3,224,4,summer,2019/7/29,15:31:00,25.2,57.46
3,0,26,167,52,0,1.7,2,1,0,1,1,224,4,summer,2019/7/29,16:06:00,25.2,57.46
3,0,26,167,52,0,1.7,2,1,0,1,1,224,4,summer,2019/7/29,16:31:00,25.2,57.46
3,0,26,167,52,0,1.7,2,1,0.5,1,1,224,4,summer,2019/7/29,17:04:00,25.2,57.46
3,0,26,167,52,0,1.7,2,1,0,1,1,224,4,summer,2019/7/29,17:31:00,25.2,57.46
3,0,26,167,52,0,1.7,2,1,0,1,3,202,5,summer,2019/7/30,9:02:00,25.7,57.94
3,0,26,167,52,0,1.7,2,1,0,1,3,202,5,summer,2019/7/30,10:00:00,24.9,56.26
3,0,26,167,52,0,1.7,0,1,1,2,1,217,1,summer,2019/7/26,17:02:00,28.4,62.06
3,0,26,167,52,0,1.7,2,1,0,1,3,202,5,summer,2019/7/30,10:30:00,24.6,54.98
3,0,26,167,52,0,1.7,2,1,0,1,3,202,5,summer,2019/7/30,11:00:00,24.4,55.57
3,0,26,167,52,0,1.7,2,1,-0.5,1,3,202,5,summer,2019/7/30,11:30:00,24.3,56.07
3,0,26,167,52,0,1.7,2,1,0,1,2,202,5,summer,2019/7/30,12:00:00,25.2,57.09
3,0,26,167,52,0,1.7,2,1,0,1,2,202,5,summer,2019/7/30,15:00:00,24.3,57.68
3,0,26,167,52,0,1.7,2,1,0,1,1,202,5,summer,2019/7/30,15:30:00,25.2,59.38
3,0,26,167,52,0,1.7,2,1,0.5,1,1,202,5,summer,2019/7/30,16:00:00,25.6,61.12
3,0,26,167,52,0,1.7,2,1,0,1,1,202,5,summer,2019/7/30,16:31:00,25.9,62.26
3,0,26,167,52,0,1.7,2,1,0.5,1,1,202,5,summer,2019/7/30,17:00:00,26.1,63.51
3,0,26,167,52,0,1.7,2,1,0,1,1,202,5,summer,2019/7/30,17:31:00,25.1,55.74
3,0,26,167,52,0,1.7,0,1,-0.5,1,2,224,3,summer,2019/7/24,17:30:00,22.8,57.16
3,0,26,167,52,0,1.7,0,1,2,2,1,217,1,summer,2019/7/26,17:32:00,28.7,63.11
3,0,26,167,52,0,1.7,2,1,0,1,2,202,5,summer,2019/7/30,14:32:00,24.1,56.88
3,0,26,167,52,0,1.7,0,1,1,2,1,217,1,summer,2019/7/26,16:32:00,27.8,62.19
3,0,26,167,52,0,1.7,0,1,-0.5,1,2,202,4,summer,2019/7/25,16:32:00,23.8,57.84
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,9:00:00,25.5,61.89
3,0,26,167,52,0,1.7,0,1,0.5,2,1,217,1,summer,2019/7/26,16:01:00,26.9,60.89
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,9:30:00,24.8,57.42
3,0,26,167,52,0,1.7,0,1,-0.5,1,3,202,4,summer,2019/7/25,10:00:00,24.4,56.02
3,0,26,167,52,0,1.7,0,1,-1,2,3,202,4,summer,2019/7/25,10:30:00,24.2,55.5
3,0,26,167,52,0,1.7,0,1,-1,2,3,202,4,summer,2019/7/25,11:31:00,24,55.2
3,0,26,167,52,0,1.7,0,1,-1,2,3,202,4,summer,2019/7/25,12:01:00,23.9,56.37
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,14:32:00,24,59.87
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,14:59:00,24,59.32
3,0,26,167,52,0,1.7,0,1,-0.5,1,2,202,4,summer,2019/7/25,15:30:00,23.8,57.88
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,16:01:00,23.8,57.74
3,0,26,167,52,0,1.7,0,1,-1,2,3,202,4,summer,2019/7/25,11:01:00,24,54.98
3,0,26,167,52,0,1.7,0,1,-1,2,3,202,4,summer,2019/7/25,17:04:00,23.7,56.74
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,10:31:00,23.5,56.92
3,0,26,167,52,0,1.7,0,1,0,1,2,202,4,summer,2019/7/25,17:34:00,23.7,57.41
3,0,26,167,52,0,1.7,0,1,0,1,2,217,1,summer,2019/7/26,14:29:00,24.4,56.37
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,11:31:00,23.9,56.75
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,11:01:00,23.6,57.34
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,12:01:00,24,56.98
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,10:01:00,23.3,56.05
3,0,26,167,52,0,1.7,0,1,-1,2,3,217,1,summer,2019/7/26,9:31:00,23.1,57.12
3,0,26,167,52,0,1.7,0,1,0,1,2,217,1,summer,2019/7/26,15:30:00,25.5,55.84
3,0,26,167,52,0,1.7,0,1,0,1,2,217,1,summer,2019/7/26,15:00:00,25,56.65
4,1,24,179,60,0,0.39,2,2,0,1,2,202,1,summer,2019/7/15,15:29:00,25.6,57.91
4,1,24,179,60,0,0.39,2,2,0,1,2,202,1,summer,2019/7/15,15:59:00,25.8,56.69
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,10:33:00,24.6,56.24
4,1,24,179,60,0,0.39,2,2,0,1,2,202,1,summer,2019/7/15,16:30:00,26,56.5
4,1,24,179,60,0,0.39,2,2,0,1,2,202,1,summer,2019/7/15,17:01:00,26.1,55.99
4,1,24,179,60,0,0.39,2,2,0,1,2,202,1,summer,2019/7/15,17:31:00,26.2,54.59
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,9:03:00,26.5,64.55
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,9:33:00,25.7,61.39
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,3,summer,2019/7/17,10:03:00,25.4,59.69
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,14:27:00,24.9,59.21
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,224,3,summer,2019/7/17,11:04:00,24.5,60.74
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,11:34:00,25.9,65.59
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,224,3,summer,2019/7/17,12:04:00,26.6,64.25
4,1,24,179,60,0,0.39,2,2,-0.5,2,3,224,3,summer,2019/7/17,14:59:00,25,59.21
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,15:29:00,24.6,55.07
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,3,summer,2019/7/17,15:59:00,24.4,55.23
4,1,24,179,60,0,0.39,2,2,-1,2,3,202,1,summer,2019/7/15,12:08:00,24.8,54.76
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,16:30:00,24.3,55.13
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,17:00:00,25.6,59.25
4,1,24,179,60,0,0.39,2,2,-1,2,3,202,1,summer,2019/7/15,14:29:00,24.4,55.9
4,1,24,179,60,0,0.39,2,2,-1,2,3,217,4,summer,2019/7/11,15:11:00,25.4,48.73
4,1,24,179,60,0,0.39,2,2,-0.5,2,3,202,1,summer,2019/7/15,11:38:00,24.9,54.34
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,4,summer,2019/7/11,14:32:00,26,49.99
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,9:02:00,25.9,57.74
4,1,24,179,60,0,0.39,2,2,0,1,2,217,1,summer,2019/7/18,9:03:00,26.3,61.9
4,1,24,179,60,0,0.39,2,2,-1,1,3,217,4,summer,2019/7/11,9:32:00,25.5,53.88
4,1,24,179,60,0,0.39,2,2,-1,2,3,217,4,summer,2019/7/11,10:02:00,25.2,51.41
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,10:33:00,26.4,54.24
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,217,4,summer,2019/7/11,11:05:00,26.9,55.72
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,11:35:00,27.2,56.2
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,12:05:00,27.2,59.38
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,4,summer,2019/7/11,15:41:00,25.6,55.24
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,1,summer,2019/7/15,11:08:00,25,53.56
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,4,summer,2019/7/11,16:11:00,26.3,57.74
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,16:41:00,26.7,57.56
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,17:12:00,26.9,57.47
4,1,24,179,60,0,0.39,2,2,0,1,2,217,4,summer,2019/7/11,17:31:00,27.1,57.25
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,1,summer,2019/7/15,9:05:00,26.4,55.41
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,1,summer,2019/7/15,9:36:00,25.9,55.2
4,1,24,179,60,0,0.39,2,2,-0.5,2,3,202,1,summer,2019/7/15,10:07:00,25.4,54.18
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,1,summer,2019/7/15,10:37:00,25.2,53.63
4,1,24,179,60,0,0.39,2,2,0,1,2,224,3,summer,2019/7/17,17:30:00,26.1,60.81
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,1,summer,2019/7/15,14:59:00,25.1,58.47
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,217,1,summer,2019/7/18,9:33:00,26.5,62.42
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,224,1,summer,2019/7/23,11:40:00,26.5,62.42
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,16:33:00,25.5,61.81
4,1,24,179,60,0,0.39,2,2,-2.5,1,3,202,4,summer,2019/7/22,17:03:00,25.5,61.15
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,202,4,summer,2019/7/22,17:39:00,25.5,63.03
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,18:09:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,9:00:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,9:33:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,10:07:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,10:37:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,12:10:00,25.7,61.33
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,4,summer,2019/7/22,15:32:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,224,1,summer,2019/7/23,14:31:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,224,1,summer,2019/7/23,15:01:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,0,1,2,224,1,summer,2019/7/23,15:31:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,16:07:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,16:37:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,17:07:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,0,1,2,224,1,summer,2019/7/23,17:39:00,25.4,61.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,1,summer,2019/7/18,10:04:00,25.5,54.89
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,4,summer,2019/7/22,16:03:00,25.4,63.06
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,224,1,summer,2019/7/23,11:08:00,25.4,63.06
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,15:02:00,25.7,62.12
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,1,summer,2019/7/18,16:56:00,26.1,64.26
4,1,24,179,60,0,0.39,2,2,-1,1,3,217,1,summer,2019/7/18,10:36:00,25.2,52.79
4,1,24,179,60,0,0.39,2,2,-2.5,2,3,202,4,summer,2019/7/22,12:08:00,25,67.63
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,217,1,summer,2019/7/18,11:07:00,25.6,63.32
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,217,1,summer,2019/7/18,11:38:00,25.8,62.67
4,1,24,179,60,0,0.39,2,2,-1,2,3,217,1,summer,2019/7/18,12:09:00,25.4,57.84
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,1,summer,2019/7/18,14:29:00,25.4,62.16
4,1,24,179,60,0,0.39,2,2,-1,2,3,217,1,summer,2019/7/18,15:42:00,25.6,61.36
4,1,24,179,60,0,0.39,2,2,-1,1,3,217,1,summer,2019/7/18,16:15:00,25.5,62.03
4,1,24,179,60,0,0.39,2,2,-0.5,2,3,217,1,summer,2019/7/18,15:04:00,25.6,62.35
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,217,1,summer,2019/7/18,17:26:00,26.2,62.19
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,9:31:00,25.4,68.67
4,1,24,179,60,0,0.39,2,2,-1,2,3,202,4,summer,2019/7/22,11:33:00,24.3,63.19
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,10:32:00,24.8,62.98
4,1,24,179,60,0,0.39,2,2,0,1,2,202,4,summer,2019/7/22,10:01:00,25,66.76
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,4,summer,2019/7/22,11:03:00,24.6,62.06
4,1,24,179,60,0,0.39,2,2,-0.5,1,3,202,4,summer,2019/7/22,9:00:00,26,74.08
4,1,24,179,60,0,0.39,2,2,-0.5,1,2,217,1,summer,2019/7/18,17:56:00,25.5,58.62
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/19,10:39:00,24.6,57.46
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/18,15:30:00,25.6,61.52
5,1,25,185,87,0,0.94,2,0,1,2,1,217,3,summer,2019/7/18,15:00:00,25.6,62.58
5,1,25,185,87,0,0.94,2,0,1,2,1,217,3,summer,2019/7/18,16:01:00,25.5,61.62
5,1,25,185,87,0,0.94,2,0,1,2,1,217,3,summer,2019/7/18,16:31:00,25.8,63.99
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/18,17:01:00,26.2,64.27
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/18,17:32:00,25.9,60.19
5,1,25,185,87,0,0.94,2,0,0,1,2,224,5,summer,2019/7/19,9:08:00,25.2,59.45
5,1,25,185,87,0,0.94,2,0,0,1,2,224,5,summer,2019/7/19,9:38:00,24.7,59.07
5,1,25,185,87,0,0.94,2,0,0.5,1,2,224,5,summer,2019/7/19,10:09:00,24.1,54.84
5,1,25,185,87,0,0.94,2,0,1.5,2,1,224,5,summer,2019/7/19,17:32:00,26.8,61.39
5,1,25,185,87,0,0.94,2,0,1,1,1,224,5,summer,2019/7/19,11:01:00,25.6,59.38
5,1,25,185,87,0,0.94,2,0,0,1,2,224,5,summer,2019/7/19,11:38:00,26.2,60.58
5,1,25,185,87,0,0.94,2,0,1,2,1,224,5,summer,2019/7/19,12:08:00,26.5,61.63
5,1,25,185,87,0,0.94,2,0,0,1,1,224,5,summer,2019/7/19,14:31:00,24.1,56.11
5,1,25,185,87,0,0.94,2,0,0,1,2,224,5,summer,2019/7/19,15:01:00,23.9,55.6
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/19,16:01:00,25.5,58.43
5,1,25,185,87,0,0.94,2,0,1.5,2,1,224,5,summer,2019/7/19,16:31:00,26.1,59.82
5,1,25,185,87,0,0.94,2,0,2,2,1,224,5,summer,2019/7/19,17:02:00,26.5,60.85
5,1,25,185,87,0,0.94,2,0,-0.5,1,2,217,3,summer,2019/7/23,9:33:00,23.5,53.56
5,1,25,185,87,0,0.94,2,0,0,1,2,217,2,summer,2019/7/18,12:16:00,25.2,56.73
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/18,14:30:00,25.4,62.14
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,10:04:00,24.9,50.93
5,1,25,185,87,0,0.94,2,0,1,1,1,217,2,summer,2019/7/18,11:45:00,25.8,62.58
5,1,25,185,87,0,0.94,2,0,0.5,1,2,202,4,summer,2019/7/16,12:05:00,25.9,55.91
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/23,10:34:00,23.9,54.91
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,10:35:00,24.5,50.97
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,10:57:00,24.4,51.94
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,11:05:00,24.4,51.96
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,11:27:00,25.2,52.92
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,11:35:00,25.4,53.48
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,14:30:00,24,52.44
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,2,summer,2019/7/18,11:14:00,25.8,64.42
5,1,25,185,87,0,0.94,2,0,-0.5,1,2,202,4,summer,2019/7/16,15:01:00,23.9,52.27
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,15:31:00,23.8,52.38
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,16:03:00,23.7,51.87
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,16:35:00,23.9,52.37
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,17:05:00,24.8,53.53
5,1,25,185,87,0,0.94,2,0,0,1,2,202,4,summer,2019/7/16,17:35:00,25.3,56.11
5,1,25,185,87,0,0.94,2,0,0,1,2,217,2,summer,2019/7/18,9:39:00,26.3,59.1
5,1,25,185,87,0,0.94,2,0,-0.5,1,2,217,2,summer,2019/7/18,10:10:00,25.4,54.37
5,1,25,185,87,0,0.94,2,0,0,1,2,217,2,summer,2019/7/18,10:40:00,25.2,54.02
5,1,25,185,87,0,0.94,2,0,0,1,2,217,3,summer,2019/7/23,10:04:00,23.8,54.15
5,1,25,185,87,0,0.94,2,0,0,1,2,217,4,summer,2019/7/25,10:03:00,23,55.69
5,1,25,185,87,0,0.94,2,0,0,1,2,217,3,summer,2019/7/23,11:05:00,25.1,56.82
5,1,25,185,87,0,0.94,2,0,0.5,2,1,224,5,summer,2019/7/26,11:08:00,26.3,57.14
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/25,15:31:00,25.1,53.57
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/25,16:01:00,25.5,54.16
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/25,16:31:00,25.8,51.35
5,1,25,185,87,0,0.94,2,0,1.5,2,1,217,4,summer,2019/7/25,17:02:00,26,50.21
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/25,17:33:00,26.3,51.31
5,1,25,185,87,0,0.94,2,0,1,2,1,224,5,summer,2019/7/26,9:07:00,26.2,58.81
5,1,25,185,87,0,0.94,2,0,1,2,1,224,5,summer,2019/7/26,9:38:00,26.1,57.06
5,1,25,185,87,0,0.94,2,0,1.5,2,1,224,5,summer,2019/7/26,10:08:00,26.1,57.16
5,1,25,185,87,0,0.94,2,0,1.5,2,1,224,5,summer,2019/7/26,10:38:00,26.2,57.33
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/26,11:38:00,26.4,56.98
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,4,summer,2019/7/25,14:29:00,24.9,54.95
5,1,25,185,87,0,0.94,2,0,1,2,1,224,5,summer,2019/7/26,12:08:00,26.4,56.4
5,1,25,185,87,0,0.94,2,0,2.5,2,1,224,5,summer,2019/7/26,14:32:00,26.3,57.09
5,1,25,185,87,0,0.94,2,0,1,2,1,224,5,summer,2019/7/26,15:04:00,26.5,57.96
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/26,15:35:00,25.4,55.67
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/26,16:05:00,24.8,56.31
5,1,25,185,87,0,0.94,2,0,0.5,1,1,224,5,summer,2019/7/26,16:36:00,24.4,56.36
5,1,25,185,87,0,0.94,2,0,0,1,1,224,5,summer,2019/7/26,17:06:00,24.3,57.42
5,1,25,185,87,0,0.94,2,0,0,1,2,224,5,summer,2019/7/26,17:36:00,24.1,57.52
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/25,15:01:00,25,53.81
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/25,12:03:00,25.5,63.2
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/23,11:35:00,25.8,57.77
5,1,25,185,87,0,0.94,2,0,0.5,2,2,202,3,summer,2019/7/24,14:29:00,24.5,55.91
5,1,25,185,87,0,0.94,2,0,1,1,1,217,3,summer,2019/7/23,12:05:00,26.1,57.81
5,1,25,185,87,0,0.94,2,0,0,1,2,217,3,summer,2019/7/23,12:54:00,25,52.41
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,3,summer,2019/7/23,14:30:00,25,51.76
5,1,25,185,87,0,0.94,2,0,0,1,2,217,3,summer,2019/7/23,15:01:00,25.1,51.33
5,1,25,185,87,0,0.94,2,0,1,2,1,217,3,summer,2019/7/23,15:31:00,25.5,51.94
5,1,25,185,87,0,0.94,2,0,0.5,2,1,217,3,summer,2019/7/23,16:02:00,25.4,51.79
5,1,25,185,87,0,0.94,2,0,0.5,1,2,217,3,summer,2019/7/23,16:32:00,25.5,51.18
5,1,25,185,87,0,0.94,2,0,0.5,1,2,217,3,summer,2019/7/23,17:03:00,25.6,50.18
5,1,25,185,87,0,0.94,2,0,0.5,1,2,217,3,summer,2019/7/23,17:40:00,25.7,49.7
5,1,25,185,87,0,0.94,2,0,1,2,1,202,3,summer,2019/7/24,14:59:00,24.4,56.47
5,1,25,185,87,0,0.94,2,0,0.5,1,2,217,4,summer,2019/7/25,11:33:00,24.9,62.77
5,1,25,185,87,0,0.94,2,0,1.5,2,1,202,3,summer,2019/7/24,15:29:00,25.2,58.78
5,1,25,185,87,0,0.94,2,0,1.5,2,1,202,3,summer,2019/7/24,15:59:00,25.5,60.92
5,1,25,185,87,0,0.94,2,0,1,1,1,202,3,summer,2019/7/24,16:32:00,24.7,55.87
5,1,25,185,87,0,0.94,2,0,1,2,1,202,3,summer,2019/7/24,17:02:00,24.2,55.34
5,1,25,185,87,0,0.94,2,0,0.5,1,1,202,3,summer,2019/7/24,17:32:00,24.1,55.04
5,1,25,185,87,0,0.94,2,0,-0.5,1,2,217,4,summer,2019/7/25,9:02:00,22.2,56.94
5,1,25,185,87,0,0.94,2,0,0,1,2,217,4,summer,2019/7/25,9:33:00,22.7,56.39
5,1,25,185,87,0,0.94,2,0,0,1,2,217,4,summer,2019/7/25,10:33:00,23.5,62.37
5,1,25,185,87,0,0.94,2,0,0,1,2,217,4,summer,2019/7/25,11:03:00,24,63.2
5,1,25,185,87,0,0.94,2,0,0,1,1,224,5,summer,2019/7/19,15:31:00,23.9,57.17
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,4,summer,2019/7/9,11:00:00,26,59.47
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,11:30:00,26.6,58.12
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/10,9:33:00,26.2,58.88
5,1,25,185,87,0,0.94,2,0,0,1,2,217,4,summer,2019/7/9,17:30:00,25.6,46.87
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/9,17:00:00,26,48.26
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,16:35:00,25.9,49.18
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,16:00:00,26,49.58
5,1,25,185,87,0,0.94,2,0,1.5,2,1,217,4,summer,2019/7/9,15:30:00,26.4,55.3
5,1,25,185,87,0,0.94,2,0,1,2,1,217,4,summer,2019/7/9,15:03:00,26.1,54.33
5,1,25,185,87,0,0.94,2,0,2,1,1,217,4,summer,2019/7/9,14:31:00,26.9,53.97
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,12:00:00,26.9,56.82
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,11:37:00,26.7,57.79
5,1,25,185,87,0,0.94,2,0,0.5,1,2,217,4,summer,2019/7/9,10:33:00,25.7,56.98
5,1,25,185,87,0,0.94,2,0,0,1,2,202,3,summer,2019/7/24,10:03:00,24.3,56.16
5,1,25,185,87,0,0.94,2,0,1,1,1,217,4,summer,2019/7/9,10:00:00,25.6,52.43
5,1,25,185,87,0,0.94,2,0,1.5,1,1,217,4,summer,2019/7/9,9:28:00,26.6,58.92
5,1,25,185,87,0,0.94,2,0,1,1,1,217,1,summer,2019/7/4,17:34:00,26,46.87
5,1,25,185,87,0,0.94,2,0,1,1,1,217,1,summer,2019/7/4,17:00:00,25.7,46.98
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,16:34:00,25.5,48.21
5,1,25,185,87,0,0.94,2,0,1,1,1,217,1,summer,2019/7/4,15:03:00,24.8,48.51
5,1,25,185,87,0,0.94,2,0,1,1,1,217,1,summer,2019/7/4,14:31:00,24.7,49.38
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,12:15:00,25.3,50.32
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,12:01:00,25.3,50.5
5,1,25,185,87,0,0.94,2,0,-0.5,1,3,217,1,summer,2019/7/4,11:30:00,25.4,50.85
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,11:04:00,25.4,50.93
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,10:32:00,25.5,53.92
5,1,25,185,87,0,0.94,2,0,0,1,2,217,1,summer,2019/7/4,10:01:00,25.7,52.44
5,1,25,185,87,0,0.94,2,0,0.5,1,1,217,1,summer,2019/7/4,9:37:00,25.8,53.27
5,1,25,185,87,0,0.94,2,0,-1,1,2,202,3,summer,2019/7/24,9:06:00,24.7,55.34
5,1,25,185,87,0,0.94,2,0,0.5,1,1,202,3,summer,2019/7/24,10:30:00,24.1,55.49
5,1,25,185,87,0,0.94,2,0,0,1,2,202,3,summer,2019/7/24,11:00:00,23.9,55.05
5,1,25,185,87,0,0.94,2,0,-0.5,1,2,202,3,summer,2019/7/24,11:30:00,23.8,55.44
5,1,25,185,87,0,0.94,2,0,1,1,1,202,3,summer,2019/7/24,12:17:00,25,58.01
